year,team,matches_played,goals_for,goals_against,avg_possession_pct,avg_xg_for,avg_xg_against,avg_shots_on_target,avg_pass_completion_pct,avg_ppda,avg_high_pressures,round_reached,star_goals_plus_assists,star_key_passes_per90,star_xg_plus_xa,star_duel_win_pct,fifa_points_pre,fifa_points_trend_12m,weighted_form_score,weighted_goal_diff
2022,Australia,4,4,6,46.79381429249725,0.39454287642499997,1.610350017,2.25,73.41882680104295,3.1019449960516536,31.5,1,1.0,0.5086631568006712,0.4281962244,72.08333333333333,1488.72,3.839999999999918,2.3133613333333334,0.7929539999999998
2022,Belgium,3,1,2,50.216704900441904,1.2314976759333334,1.4107809273333336,3.6666666666666665,85.52163382441324,2.5032015366666225,18.666666666666668,0,0.2,0.6802470817625295,0.36490143812,51.785714285714285,1816.71,-11.740000000000009,2.313917333333334,0.7725306666666665
2022,Brazil,5,8,3,52.06927425464833,2.7273185962400004,0.9894066304799999,9.8,86.81281751426853,2.837144186846272,35.8,2,1.0,0.9266312756862186,1.5805576470000002,64.33333333333333,1841.3,14.950000000000045,3.9362440000000003,3.275605333333334
2022,Cameroon,3,4,4,48.54968847364584,1.0222478167333333,1.8476102276666666,5.333333333333333,76.23376291483731,2.4626703159343704,32.666666666666664,0,0.2,0.7283291279966152,0.36849118370000006,65.0,1471.44,34.090000000000146,2.0803306666666668,0.38798533333333335
2022,Canada,3,2,7,51.80700481124088,1.309541843,1.2355519206666667,2.0,83.85320499595991,2.7913309558402677,40.0,0,0.4,0.6293049924981666,0.7648414922000001,65.0,1475.0,12.680000000000064,2.9813680000000002,1.572643333333333
2022,Costa Rica,3,3,11,47.571199491590555,0.41137081699999994,2.6171877883333337,2.0,74.77009898737059,3.0803310364418706,14.333333333333334,0,0.4,0.19668376858937114,0.16660627320000002,63.76190476190476,1503.59,66.15999999999985,2.9399566666666668,0.7963866666666667
2022,Croatia,7,8,7,51.656441130652574,1.8813860569857144,2.1486288517571426,4.857142857142857,84.03234886688435,2.451716104640888,34.714285714285715,3,1.6,0.6865695944874326,1.53641551512,55.64801864801865,1645.64,24.90000000000009,3.4880440000000004,1.5245206666666669
2022,Denmark,3,1,3,50.73616790493194,1.064085744,1.154409308,4.333333333333333,83.73590888210771,2.1916623286482735,37.0,0,0.0,0.6258310951046746,0.257923072,60.025252525252526,1666.57,12.029999999999973,3.1150599999999997,1.5346206666666666
2022,Ecuador,3,4,3,50.49405122000403,1.2689094634666667,0.7053725618333333,4.0,79.54141785382883,1.9803538630489097,34.333333333333336,0,1.0,0.43341447950017364,0.74753878208,81.11111111111111,1464.39,15.650000000000091,2.371325333333333,0.3879933333333333
2022,England,5,13,4,52.270800606613456,1.7471712398,0.79802471314,6.2,86.2852241949805,2.3070340798399442,29.0,2,2.0,0.48150557375576764,1.2977279984,67.42857142857142,1728.47,-27.049999999999955,2.2015613333333333,1.6991780000000003
2022,France,7,16,8,51.003408403404386,2.136551169,1.7969902692857145,5.571428571428571,83.27700406526596,2.5128318056935877,25.714285714285715,4,1.4,0.5660403410639031,1.474761446,53.333333333333336,1759.78,-26.37000000000012,2.6654619999999998,1.4941293333333334
2022,Germany,3,6,5,52.07134241203824,2.7436926439,0.9745014548333333,9.666666666666666,84.43457954905877,2.6982518685305066,56.0,0,0.8,1.407466715810243,1.22139966254,66.11111111111111,1650.21,1.8800000000001091,2.9562566666666665,2.644710666666667
2022,Ghana,3,5,7,49.18588740994136,1.1177510928999999,1.7004082195333332,3.3333333333333335,79.02987202359132,2.1005468939390206,24.333333333333332,0,0.6,0.2683676606470546,0.49766711179999995,71.0,1393.0,-35.97000000000003,1.590514,-0.5360193333333333
2022,Iran,3,4,7,46.28322139220118,1.2768021627666668,1.2574825123333333,4.0,68.86153017430019,2.470474910973495,31.333333333333332,0,0.8,0.5477276485943228,0.5465512414,50.71428571428571,1564.61,7.029999999999973,2.8372806666666666,0.8086973333333334
2022,Japan,4,5,4,46.63064681813436,1.8458926285000001,1.9533743797499998,4.5,75.78528340282753,2.848883872024262,39.5,1,0.4,0.41302541355331607,0.3497950978,63.80952380952381,1559.54,28.00999999999999,2.7032760000000007,1.6038606666666664
2022,Mexico,3,2,3,49.76495726495727,1.019216637,0.8464138363333333,5.0,76.99001452063557,1.5801103652653599,25.666666666666668,0,0.2,0.9928525116980647,0.6356339401000001,59.35930735930735,1644.89,6.130000000000109,2.2772360000000003,0.5019413333333335
2022,Morocco,7,6,5,45.74011881859993,1.2397671345714285,1.2899171850285713,3.0,78.93706259796832,2.613041005403171,28.428571428571427,3,0.8,0.43026853369210627,0.7525830359999999,57.87020202020202,1563.5,38.0,2.61612,0.885898
2022,Netherlands,5,10,4,48.57570399650145,1.782257408,1.9990116523,4.4,82.20384951438716,2.049725796437283,32.8,2,1.8,0.5883423470425834,0.89783338,70.75320512820512,1694.51,40.77999999999997,3.656158,2.5929386666666665
2022,Poland,4,3,5,49.382304494470155,1.1658052705,1.6760364018500002,2.25,77.70669217271369,3.0016528041072217,23.0,1,0.8,0.5982836673008426,0.9879531079999999,54.28571428571429,1548.59,17.970000000000027,2.3794120000000003,0.3561493333333334
2022,Portugal,5,12,6,53.08720016905469,1.4625420856600002,1.12790738094,5.6,84.7611083251447,2.495318006206908,36.2,2,1.8,0.7467579847804441,1.19752448146,85.11904761904762,1676.56,16.309999999999945,3.0671806666666663,2.6212220000000004
2022,Qatar,3,1,7,51.64920856610801,0.4693305661666667,1.2569763978,2.0,81.06463622687812,2.9134985394138373,20.0,0,0.0,0.5568649582408428,0.35673822980000003,70.83333333333333,1439.89,8.88000000000011,2.7258513333333334,1.1049126666666667
2022,Saudi Arabia,3,3,5,46.802119041962236,1.0671830893333334,2.1826430863,3.0,71.05006154759629,1.8993176525355269,24.333333333333332,0,0.8,0.4886337422248497,0.5164821514,36.38095238095238,1437.78,-3.3900000000001,1.6503659999999998,-0.2464713333333334
2022,Senegal,4,5,7,49.20184752278227,1.068682117875,1.02641405525,3.0,78.02902683643218,2.4781633995236896,28.0,1,0.4,0.49636026713303966,0.3619154,71.66666666666666,1584.38,22.700000000000045,2.257208,0.8069133333333334
2022,Serbia,3,5,8,49.059734449498706,1.030132654,2.432571446466667,3.6666666666666665,78.88976658584976,2.164083063767055,28.333333333333332,0,1.4,0.5010323355947912,0.6922593496,73.33333333333333,1563.62,16.23999999999978,3.2916440000000002,1.883858
2022,South Korea,4,5,8,50.032955895102404,0.9011487723499999,1.45824413075,4.5,80.92355376791413,2.8031185079217216,36.0,1,0.4,0.7787733494418692,0.4348228176799999,58.0,1530.3,23.059999999999945,2.7882960000000003,0.926314
2022,Spain,4,9,3,55.04580507498362,1.77615681435,1.502281847925,5.25,90.12170103395101,1.7863906678909713,42.0,1,1.6,0.511400842394288,0.79944315728,80.88888888888889,1715.22,10.470000000000027,3.4266333333333336,1.7314673333333332
2022,Switzerland,4,5,9,49.39904592582451,1.52262908875,1.2522667093750002,3.25,82.02725244139651,2.7888153528831494,29.0,1,1.2,0.6009265825365808,1.129951795,74.66666666666666,1635.92,-6.9099999999998545,2.1577646666666666,0.20290133333333335
2022,Tunisia,3,1,1,49.969417675183024,0.8034841496666666,0.8008619669,2.6666666666666665,75.26814830158641,2.3290387868399924,24.0,0,0.2,0.891000487923522,0.6417954700000001,59.166666666666664,1507.54,-4.5900000000001455,2.386036666666667,0.6835793333333335
2022,United States,4,3,4,50.763817893035046,0.9846344854,1.06467810375,3.75,82.76603235415833,2.2449620937631214,32.75,1,0.4,0.6934507158339295,0.55998760344,59.71428571428571,1627.48,-19.660000000000082,2.4258573333333335,1.0748360000000001
2022,Uruguay,3,2,2,47.98551362289289,1.0901779522000001,1.0331402232,4.333333333333333,78.30595879052227,2.1459820846926547,26.0,0,0.0,0.832060493659157,0.43818900832,66.61904761904762,1638.71,42.049999999999955,2.5949999999999998,0.5824813333333334
2022,Wales,3,1,6,51.35982602213659,0.7396602336666667,1.6573139707333333,2.3333333333333335,77.64686134329335,2.552994815202883,28.333333333333332,0,0.0,0.21884999812269318,0.1280896716,63.333333333333336,1569.82,-8.190000000000055,1.8674453333333332,0.1464380000000001
